pessoa_idade,pessoa_salario_anual,pessoa_status_propriedade,pessoa_tempo_trabalho,emprestimo_motivo,emprestimo_pontuacao,emprestimo_valor_total,emprestimo_taxa_juros,emprestimo_inadimplente,emprestimo_renda_percentual,historico_inadimplencia,historico_tempo_credito
24,94000.0,Alugada,6,Pessoal,C,9600.0,12.99,0,0.1,S,2.0
30,69000.0,Hipotecada,0,Pagamento de débitos,B,14000.0,10.14,1,0.2,N,10.0
25,22000.0,Hipotecada,9,Educativo,A,5875.0,6.62,1,0.27,N,2.0
24,40800.0,Própria,0,Empreendimento,C,14400.0,14.35,0,0.35,N,2.0
25,79000.0,Própria,3,Empreendimento,A,14000.0,6.92,0,0.18,N,2.0
27,52656.0,Hipotecada,4,Empreendimento,B,13000.0,11.01363026788837,0,0.25,N,10.0
38,17108.0,Hipotecada,7,Educativo,A,4375.0,7.51,1,0.26,N,17.0
39,43000.0,Hipotecada,3,Melhora do lar,A,6250.0,7.68,0,0.15,N,14.0
21,18701.0,Hipotecada,0,Pessoal,D,4200.0,14.11,1,0.22,S,4.0
41,90000.0,Hipotecada,23,Empreendimento,A,13200.0,6.62,0,0.15,N,13.0
23,44000.0,Alugada,1,Médico,C,5000.0,13.99,1,0.11,S,2.0
24,57692.0,Alugada,2,Melhora do lar,C,5000.0,13.23,0,0.09,S,3.0
27,24840.0,Própria,0,Médico,A,11500.0,8.49,0,0.46,N,6.0
26,114000.0,Hipotecada,10,Pessoal,A,14400.0,7.14,0,0.13,N,2.0
35,62000.0,Hipotecada,9,Melhora do lar,B,13000.0,9.25,1,0.21,N,10.0
30,55536.0,Hipotecada,14,Médico,C,1000.0,11.01363026788837,0,0.02,N,7.0
31,34800.0,Hipotecada,3,Empreendimento,D,2000.0,15.65,0,0.06,N,6.0
23,61440.0,Própria,6,Pessoal,B,2500.0,11.01363026788837,0,0.04,N,3.0
24,62400.0,Alugada,8,Educativo,B,15000.0,9.45,0,0.24,N,4.0
27,98004.0,Alugada,0,Pagamento de débitos,D,8000.0,16.49,1,0.18,N,7.0
24,43000.0,Alugada,3,Médico,A,11400.0,11.01363026788837,0,0.27,N,2.0
32,91800.0,Hipotecada,8,Médico,E,24625.0,14.07,1,0.23,S,7.0
24,100000.0,Hipotecada,6,Empreendimento,D,25000.0,15.33,0,0.25,S,2.0
25,30000.0,Hipotecada,4,Educativo,D,10625.0,16.49,0,0.35,N,4.0
28,71000.0,Hipotecada,4,Pessoal,A,12000.0,8.49,0,0.17,N,9.0
51,45000.0,Alugada,1,Pagamento de débitos,A,16000.0,7.9,1,0.36,N,19.0
43,51600.0,Alugada,4,Empreendimento,B,1500.0,11.86,0,0.03,N,12.0
23,24000.0,Própria,5,Empreendimento,A,12000.0,11.01363026788837,0,0.5,N,4.0
50,65000.0,Alugada,0,Empreendimento,B,3000.0,10.99,0,0.05,N,14.0
28,75000.0,Hipotecada,9,Pagamento de débitos,B,9600.0,10.62,0,0.13,N,7.0
32,64000.0,Alugada,1,Melhora do lar,B,10000.0,12.69,0,0.16,N,8.0
24,65000.0,Própria,8,Pessoal,A,6000.0,6.99,0,0.09,N,2.0
30,40000.0,Alugada,5,Médico,A,3000.0,7.14,0,0.07,N,5.0
37,18000.0,Própria,4,Pessoal,C,1500.0,13.47,0,0.08,N,13.0
27,62900.0,Hipotecada,1,Médico,B,8000.0,11.46,1,0.11,N,8.0
28,56800.0,Alugada,2,Empreendimento,A,4000.0,7.88,0,0.07,N,9.0
23,65500.0,Alugada,2,Pagamento de débitos,C,20000.0,13.22,1,0.31,N,2.0
27,69805.0,Alugada,3,Empreendimento,B,12000.0,10.25,0,0.17,N,9.0
22,32400.0,Alugada,6,Empreendimento,C,7500.0,14.27,1,0.23,N,2.0
21,64500.0,Hipotecada,2,Educativo,B,15000.0,11.83,0,0.23,N,2.0
25,38000.0,Alugada,1,Educativo,A,10000.0,7.49,0,0.26,N,4.0
26,38400.0,Própria,4,Melhora do lar,B,7000.0,12.69,0,0.18,N,2.0
24,105000.0,Alugada,5,Melhora do lar,C,4800.0,11.01363026788837,0,0.05,S,2.0
29,90000.0,Hipotecada,13,Pagamento de débitos,B,10000.0,12.21,0,0.11,N,7.0
33,100000.0,Hipotecada,12,Empreendimento,B,8000.0,11.86,0,0.08,N,7.0
28,100000.0,Hipotecada,12,Pessoal,A,10000.0,5.42,0,0.1,N,8.0
29,29496.0,Alugada,5,Empreendimento,A,6000.0,5.79,0,0.2,N,8.0
23,60000.0,Hipotecada,7,Pessoal,B,9500.0,12.53,0,0.16,N,2.0
23,50000.0,Hipotecada,5,Empreendimento,A,3600.0,5.99,0,0.07,N,2.0
23,54000.0,Hipotecada,3,Empreendimento,B,10000.0,9.88,0,0.19,N,2.0
24,95000.0,Hipotecada,2,Empreendimento,B,20000.0,10.62,0,0.21,N,4.0
23,105000.0,Hipotecada,4,Empreendimento,B,19000.0,11.99,0,0.18,N,3.0
22,137004.0,Hipotecada,3,Empreendimento,A,10000.0,5.79,0,0.07,N,2.0
29,20000.0,Alugada,0,Pagamento de débitos,C,1200.0,11.54,0,0.06,N,5.0
38,34800.0,Alugada,1,Pagamento de débitos,C,2100.0,14.72,0,0.06,N,13.0
23,58000.0,Outros,0,Empreendimento,B,16000.0,12.21,0,0.28,N,4.0
26,62000.0,Hipotecada,2,Pessoal,B,12000.0,11.01363026788837,0,0.19,N,4.0
42,78000.0,Hipotecada,6,Educativo,B,20000.0,10.99,0,0.26,N,11.0
32,25000.0,Alugada,1,Pagamento de débitos,A,10000.0,8.49,1,0.4,N,10.0
29,45000.0,Hipotecada,5,Melhora do lar,D,8000.0,15.58,0,0.18,N,9.0
24,48000.0,Alugada,8,Pessoal,D,12000.0,16.77,0,0.25,S,3.0
24,50000.0,Alugada,4,Empreendimento,A,18000.0,7.9,1,0.36,N,4.0
48,41500.0,Alugada,3,Médico,A,5000.0,7.29,0,0.12,N,16.0
24,81996.0,Alugada,1,Pagamento de débitos,C,4000.0,12.53,0,0.05,N,4.0
34,56000.0,Própria,0,Médico,B,5600.0,11.86,0,0.1,N,7.0
24,32400.0,Alugada,0,Educativo,C,1600.0,13.98,1,0.05,N,3.0
23,35000.0,Própria,7,Médico,B,10000.0,10.25,0,0.29,N,2.0
28,65004.0,Alugada,12,Pessoal,A,10000.0,7.88,0,0.15,N,6.0
27,56400.0,Alugada,1,Empreendimento,B,9700.0,8.88,0,0.17,N,10.0
23,34000.0,Alugada,5,Médico,E,9000.0,17.06,1,0.26,S,4.0
33,44000.0,Alugada,10,Melhora do lar,B,13000.0,9.91,1,0.3,N,6.0
22,40000.0,Hipotecada,3,Pagamento de débitos,A,2000.0,7.9,0,0.05,N,2.0
24,70000.0,Hipotecada,8,Empreendimento,A,10000.0,7.74,0,0.14,N,3.0
33,100000.0,Hipotecada,1,Educativo,B,25000.0,10.39,0,0.25,N,9.0
24,45000.0,Hipotecada,8,Médico,A,5000.0,5.79,0,0.11,N,3.0
28,66300.0,Hipotecada,11,Médico,D,12000.0,14.11,1,0.15,N,6.0
24,68000.0,Alugada,0,Empreendimento,A,10000.0,6.99,0,0.15,N,3.0
22,23400.0,Alugada,2,Médico,A,8000.0,8.59,1,0.34,N,2.0
45,59000.0,Hipotecada,5,Médico,A,9000.0,7.9,0,0.15,N,16.0
32,62500.0,Hipotecada,3,Pessoal,C,3800.0,13.11,1,0.06,N,10.0
26,50000.0,Hipotecada,10,Melhora do lar,E,15000.0,16.0,0,0.3,N,3.0
58,20000.0,Alugada,0,Educativo,B,4000.0,9.99,0,0.2,N,30.0
29,112000.0,Hipotecada,3,Pessoal,D,25000.0,14.61,0,0.22,N,5.0
23,97781.0,Hipotecada,7,Médico,A,5575.0,6.54,0,0.06,N,3.0
41,41435.0,Alugada,4,Médico,E,10000.0,16.45,1,0.24,N,17.0
27,85000.0,Hipotecada,11,Pessoal,A,10000.0,7.49,0,0.12,N,8.0
22,57460.0,Alugada,1,Educativo,C,10400.0,13.49,0,0.18,S,3.0
24,110000.0,Alugada,1,Educativo,A,11200.0,7.49,0,0.1,N,4.0
33,79200.0,Hipotecada,3,Melhora do lar,D,25000.0,15.58,1,0.32,N,5.0
24,50000.0,Alugada,8,Melhora do lar,D,2000.0,11.01363026788837,0,0.04,N,2.0
30,40000.0,Hipotecada,8,Melhora do lar,B,8600.0,10.65,0,0.21,N,6.0
31,120000.0,Hipotecada,8,Educativo,A,20000.0,7.49,0,0.17,N,6.0
27,25000.0,Alugada,0,Médico,A,7000.0,8.9,0,0.28,N,10.0
25,35364.0,Alugada,0,Empreendimento,A,10000.0,9.32,0,0.28,N,4.0
28,57248.0,Hipotecada,1,Educativo,A,9000.0,6.92,0,0.16,N,7.0
30,100000.0,Hipotecada,0,Pessoal,D,30000.0,16.77,0,0.3,S,6.0
22,90000.0,Hipotecada,6,Educativo,B,6400.0,9.88,0,0.07,N,3.0
31,36400.0,Hipotecada,0,Empreendimento,D,8000.0,14.46,0,0.22,N,9.0
24,38244.0,Alugada,6,Pessoal,A,10000.0,7.88,0,0.26,N,3.0
26,47004.0,Alugada,5,Pessoal,D,10000.0,15.05,0,0.21,N,2.0
27,15000.0,Alugada,2,Educativo,C,3000.0,13.23,1,0.2,N,7.0
27,60000.0,Alugada,6,Pessoal,A,6000.0,8.94,0,0.1,N,9.0
22,42000.0,Hipotecada,4,Empreendimento,B,3500.0,9.91,0,0.08,N,2.0
30,55536.0,Hipotecada,14,Pagamento de débitos,C,1000.0,11.01363026788837,0,0.02,N,9.0
24,75000.0,Alugada,1,Educativo,B,8400.0,12.69,0,0.11,N,4.0
21,40116.0,Alugada,2,Empreendimento,A,6500.0,5.79,0,0.16,N,3.0
28,34000.0,Alugada,7,Médico,B,9600.0,10.99,0,0.28,N,7.0
24,115154.0,Alugada,8,Melhora do lar,C,3000.0,14.27,0,0.03,N,2.0
23,102000.0,Hipotecada,7,Pagamento de débitos,C,6000.0,11.01363026788837,0,0.06,S,3.0
32,90000.0,Hipotecada,2,Pessoal,B,25000.0,11.36,0,0.28,N,9.0
26,92000.0,Hipotecada,0,Pagamento de débitos,B,5600.0,11.46,0,0.06,N,3.0
24,10000.0,Alugada,2,Pagamento de débitos,B,2000.0,10.25,1,0.2,N,2.0
26,92652.0,Alugada,4,Empreendimento,C,10000.0,13.23,0,0.11,S,2.0
25,55200.0,Alugada,2,Médico,A,4800.0,7.9,0,0.09,N,3.0
23,48756.0,Alugada,5,Médico,B,4800.0,11.36,0,0.1,N,4.0
23,37500.0,Alugada,0,Pessoal,A,1800.0,8.94,0,0.05,N,2.0
25,65000.0,Própria,9,Pessoal,C,7000.0,11.66,0,0.11,S,4.0
23,37000.0,Alugada,4,Pessoal,C,10000.0,13.23,0,0.27,N,3.0
29,126000.0,Alugada,10,Melhora do lar,E,24250.0,16.7,0,0.19,S,7.0
24,75000.0,Hipotecada,8,Melhora do lar,B,25000.0,11.83,0,0.33,N,2.0
25,66000.0,Hipotecada,0,Melhora do lar,B,18500.0,12.21,0,0.28,N,2.0
27,30000.0,Alugada,8,Pessoal,B,11000.0,9.91,1,0.37,N,6.0
22,50000.0,Alugada,1,Empreendimento,A,3200.0,8.49,0,0.06,N,4.0
25,22000.0,Alugada,3,Pessoal,E,5000.0,16.32,1,0.23,N,3.0
32,37000.0,Alugada,4,Médico,A,6000.0,13.49,0,0.1702273126206802,N,8.0
27,50000.0,Alugada,1,Empreendimento,C,15000.0,13.16,0,0.3,N,9.0
25,62000.0,Hipotecada,2,Melhora do lar,E,20000.0,17.04,1,0.32,N,3.0
22,89440.0,Hipotecada,6,Empreendimento,A,8000.0,5.79,0,0.09,N,4.0
27,40000.0,Alugada,1,Empreendimento,C,13000.0,13.48,1,0.33,N,7.0
24,52260.0,Alugada,6,Médico,B,12000.0,9.99,1,0.23,N,4.0
24,80000.0,Hipotecada,8,Empreendimento,D,5000.0,15.62,0,0.06,N,2.0
25,73248.0,Hipotecada,5,Melhora do lar,B,12000.0,11.11,1,0.16,N,4.0
29,30000.0,Alugada,7,Pessoal,A,6000.0,8.9,0,0.2,N,10.0
32,50000.0,Própria,4,Educativo,A,10000.0,6.03,0,0.2,N,9.0
37,45000.0,Própria,5,Empreendimento,A,10800.0,6.03,0,0.24,N,14.0
22,60000.0,Hipotecada,6,Pagamento de débitos,C,18000.0,12.99,0,0.3,N,2.0
25,65004.0,Alugada,0,Pagamento de débitos,C,6000.0,12.87,0,0.09,N,4.0
27,75000.0,Alugada,6,Educativo,A,12000.0,11.01363026788837,0,0.29,N,2.0
25,85000.0,Hipotecada,6,Pagamento de débitos,C,1500.0,13.06,0,0.02,N,2.0
32,37000.0,Alugada,0,Empreendimento,B,15000.0,10.62,1,0.41,N,8.0
25,44000.0,Hipotecada,9,Pagamento de débitos,A,9800.0,7.49,1,0.22,N,4.0
26,50400.0,Alugada,10,Melhora do lar,B,15000.0,10.75,0,0.3,N,2.0
24,49200.0,Alugada,8,Empreendimento,C,10000.0,13.49,0,0.2,N,3.0
29,44000.0,Alugada,1,Educativo,D,4000.0,12.36,1,0.09,S,8.0
23,64500.0,Hipotecada,6,Médico,B,7000.0,10.99,0,0.11,N,2.0
25,85000.0,Alugada,2,Empreendimento,A,15000.0,7.9,0,0.18,N,4.0
33,45000.0,Hipotecada,17,Melhora do lar,A,10800.0,7.51,1,0.24,N,8.0
31,90000.0,Hipotecada,15,Educativo,C,10000.0,12.53,0,0.11,N,8.0
22,35004.0,Própria,1,Empreendimento,B,9000.0,10.0,0,0.26,N,2.0
24,65000.0,Alugada,6,Melhora do lar,B,32500.0,9.99,1,0.5,N,3.0
23,56400.0,Hipotecada,4,Educativo,B,4000.0,11.49,0,0.07,N,4.0
27,75000.0,Própria,11,Pessoal,D,16000.0,16.89,0,0.21,S,5.0
22,96000.0,Alugada,3,Pagamento de débitos,C,12000.0,13.61,0,0.13,S,3.0
40,45996.0,Alugada,4,Pagamento de débitos,D,20000.0,14.61,1,0.43,S,13.0
49,115000.0,Alugada,16,Pessoal,B,10000.0,10.37,0,0.09,N,17.0
24,48000.0,Própria,5,Empreendimento,A,10400.0,7.37,0,0.22,N,3.0
37,46996.0,Hipotecada,2,Educativo,C,13750.0,13.98,0,0.29,N,13.0
41,58650.0,Hipotecada,15,Médico,B,12000.0,11.14,1,0.17,N,16.0
26,117000.0,Hipotecada,8,Melhora do lar,A,6000.0,7.51,0,0.05,N,4.0
23,27996.0,Própria,1,Pessoal,D,4800.0,15.99,0,0.17,S,2.0
36,38208.0,Hipotecada,2,Empreendimento,D,1500.0,11.01363026788837,0,0.04,S,15.0
26,28000.0,Alugada,10,Pessoal,B,14500.0,12.53,1,0.52,N,3.0
29,98000.0,Hipotecada,2,Melhora do lar,B,7925.0,10.59,1,0.08,N,9.0
21,80000.0,Hipotecada,5,Educativo,A,12000.0,5.99,0,0.15,N,2.0
37,50000.0,Alugada,1,Empreendimento,B,3000.0,11.58,0,0.06,N,14.0
25,90000.0,Hipotecada,4,Pessoal,B,3000.0,11.49,0,0.03,N,4.0
28,95000.0,Hipotecada,0,Melhora do lar,A,5000.0,7.51,0,0.05,N,5.0
34,73600.0,Hipotecada,10,Melhora do lar,B,15000.0,12.42,0,0.2,N,7.0
22,30000.0,Alugada,4,Melhora do lar,D,8500.0,15.05,1,0.28,S,4.0
28,48996.0,Alugada,8,Médico,D,15000.0,14.09,1,0.31,S,5.0
33,14400.0,Alugada,0,Empreendimento,D,2100.0,15.21,1,0.15,S,10.0
22,63000.0,Hipotecada,2,Pagamento de débitos,A,4000.0,11.01363026788837,0,0.06,N,2.0
38,35000.0,Alugada,0,Pessoal,B,5600.0,11.11,0,0.16,N,11.0
33,71000.0,Hipotecada,4,Médico,B,5300.0,11.49,0,0.07,N,7.0
36,49000.0,Alugada,6,Melhora do lar,B,7000.0,10.74,1,0.14,N,16.0
22,29000.0,Alugada,0,Educativo,C,6400.0,11.01363026788837,0,0.22,S,4.0
28,54400.0,Alugada,1,Médico,D,8000.0,15.65,1,0.13,N,10.0
25,45600.0,Hipotecada,6,Melhora do lar,A,15000.0,5.79,0,0.33,N,2.0
23,53000.0,Alugada,6,Médico,C,8000.0,14.26,0,0.15,S,4.0
27,120000.0,Própria,11,Médico,B,4800.0,10.99,0,0.04,N,10.0
41,70800.0,Alugada,25,Empreendimento,B,10000.0,11.36,0,0.14,N,12.0
23,65000.0,Hipotecada,7,Educativo,B,6000.0,11.48,0,0.09,N,4.0
32,80000.0,Alugada,0,Médico,A,6400.0,7.88,0,0.08,N,8.0
24,100000.0,Hipotecada,5,Empreendimento,B,12000.0,12.18,0,0.12,N,3.0
25,21600.0,Alugada,0,Médico,B,5200.0,11.86,1,0.24,N,3.0
25,24864.0,Própria,9,Empreendimento,B,9000.0,11.01363026788837,0,0.36,N,3.0
27,110000.0,Alugada,5,Empreendimento,D,3000.0,7.9,1,0.05,N,9.0
30,96000.0,Alugada,1,Empreendimento,B,4000.0,10.75,0,0.04,N,5.0
33,49548.0,Alugada,6,Pessoal,C,2800.0,12.84,0,0.06,N,8.0
25,23920.0,Alugada,0,Médico,C,4000.0,14.35,0,0.17,N,2.0
30,114000.0,Hipotecada,14,Melhora do lar,A,15000.0,6.54,1,0.13,N,6.0
21,48000.0,Própria,5,Empreendimento,B,15000.0,11.01363026788837,0,0.31,N,2.0
34,101000.0,Alugada,0,Empreendimento,A,16000.0,6.17,0,0.16,N,9.0
27,50000.0,Hipotecada,3,Pessoal,A,9800.0,8.49,0,0.08,N,5.0
34,39600.0,Hipotecada,14,Empreendimento,A,6000.0,5.99,0,0.15,N,5.0
27,80000.0,Hipotecada,2,Educativo,A,12000.0,6.99,0,0.15,N,6.0
28,33900.0,Alugada,6,Educativo,D,10000.0,15.58,0,0.29,N,6.0
22,92000.0,Outros,2,Médico,C,6000.0,12.22,0,0.07,N,2.0
25,59623.0,Hipotecada,9,Médico,B,3400.0,11.01363026788837,1,0.05,N,2.0
37,40000.0,Alugada,0,Médico,B,12000.0,9.91,0,0.3,N,16.0
22,59000.0,Hipotecada,6,Educativo,B,10000.0,10.99,0,0.17,N,4.0
24,45000.0,Alugada,8,Médico,B,4000.0,11.83,0,0.09,N,2.0
23,35000.0,Alugada,2,Empreendimento,A,10000.0,7.29,0,0.29,N,4.0
24,72000.0,Alugada,8,Médico,A,12000.0,7.88,0,0.17,N,4.0
25,100000.0,Hipotecada,9,Pessoal,A,6000.0,8.9,0,0.06,N,3.0
22,60000.0,Hipotecada,4,Educativo,A,8000.0,7.14,0,0.13,N,2.0
26,120000.0,Hipotecada,4,Empreendimento,B,25000.0,12.69,0,0.21,N,2.0
35,25380.0,Hipotecada,3,Pagamento de débitos,D,5000.0,11.01363026788837,1,0.2,N,10.0
23,24000.0,Alugada,1,Empreendimento,B,14075.0,11.01363026788837,1,0.59,N,4.0
48,64430.0,Hipotecada,14,Médico,D,15000.0,11.01363026788837,1,0.2,S,12.0
37,54000.0,Alugada,15,Médico,C,5400.0,13.99,1,0.1,S,17.0
33,125000.0,Própria,17,Pessoal,A,3000.0,7.75,0,0.02,N,8.0
24,67000.0,Alugada,5,Pessoal,C,20000.0,13.48,0,0.3,S,3.0
33,60626.0,Alugada,3,Empreendimento,B,10000.0,10.74,0,0.16,N,6.0
22,61500.0,Alugada,3,Educativo,C,10000.0,14.22,0,0.16,N,2.0
24,112000.0,Outros,4,Pessoal,A,9000.0,9.32,0,0.08,N,2.0
24,52000.0,Hipotecada,8,Melhora do lar,B,15000.0,10.0,0,0.29,N,2.0
26,30000.0,Alugada,6,Médico,B,11700.0,11.71,1,0.39,N,2.0
25,59000.0,Própria,6,Médico,A,5000.0,6.17,0,0.08,N,2.0
28,42000.0,Própria,2,Médico,C,6000.0,12.84,0,0.14,N,9.0
23,62510.0,Hipotecada,5,Educativo,B,12000.0,10.74,0,0.19,N,4.0
27,35000.0,Alugada,3,Médico,B,10000.0,9.88,0,0.29,N,8.0
34,130000.0,Hipotecada,5,Médico,C,6450.0,13.23,0,0.05,N,7.0
26,63000.0,Hipotecada,10,Melhora do lar,A,3500.0,7.68,0,0.06,N,4.0
23,39600.0,Alugada,4,Médico,D,5000.0,14.84,1,0.13,S,2.0
23,36000.0,Alugada,0,Pessoal,C,3000.0,11.01363026788837,1,0.08,N,4.0
28,40000.0,Alugada,0,Médico,A,2000.0,13.61,0,0.08,N,10.0
29,120000.0,Hipotecada,2,Melhora do lar,B,6900.0,10.65,0,0.06,N,6.0
22,32400.0,Alugada,7,Pessoal,C,4800.0,13.98,1,0.15,S,2.0
24,47000.0,Alugada,8,Pagamento de débitos,B,6000.0,10.99,0,0.13,N,4.0
28,38196.0,Hipotecada,5,Médico,B,10750.0,10.75,0,0.28,N,10.0
23,98280.0,Hipotecada,7,Educativo,A,9400.0,6.62,0,0.1,N,3.0
31,135000.0,Hipotecada,2,Médico,B,20000.0,11.36,0,0.15,N,9.0
28,72000.0,Hipotecada,12,Empreendimento,A,15000.0,8.94,0,0.21,N,9.0
28,112200.0,Alugada,11,Médico,C,7000.0,11.66,0,0.06,S,7.0
22,43200.0,Própria,6,Pessoal,A,10000.0,9.63,0,0.23,N,3.0
34,56000.0,Alugada,2,Pessoal,C,6400.0,11.01363026788837,0,0.11,S,5.0
30,31000.0,Alugada,1,Médico,C,4800.0,13.43,0,0.15,S,5.0
22,60000.0,Alugada,3,Pessoal,A,7500.0,6.17,0,0.13,N,3.0
41,21600.0,Própria,1,Melhora do lar,C,3500.0,13.61,0,0.16,N,12.0
22,96000.0,Hipotecada,6,Empreendimento,C,25000.0,13.8,0,0.26,N,4.0
26,64800.0,Hipotecada,5,Educativo,B,2000.0,11.99,0,0.03,N,3.0
24,60000.0,Hipotecada,6,Pagamento de débitos,A,10000.0,8.9,0,0.17,N,2.0
24,81000.0,Hipotecada,0,Pagamento de débitos,B,15000.0,12.18,0,0.19,N,4.0
44,62000.0,Alugada,11,Pagamento de débitos,A,11000.0,8.07,0,0.18,N,16.0
23,135000.0,Hipotecada,1,Empreendimento,D,12500.0,15.99,0,0.09,N,2.0
22,45000.0,Alugada,6,Pagamento de débitos,B,16000.0,10.59,1,0.36,N,4.0
25,59000.0,Alugada,0,Empreendimento,C,10000.0,14.17,0,0.17,N,3.0
32,71000.0,Alugada,2,Educativo,D,15000.0,15.95,1,0.21,N,9.0
25,80004.0,Hipotecada,0,Pagamento de débitos,A,3600.0,7.49,0,0.04,N,4.0
24,44000.0,Hipotecada,4,Médico,A,3600.0,5.79,0,0.08,N,2.0
24,73000.0,Alugada,6,Pagamento de débitos,D,12500.0,6.0,1,0.17,N,2.0
24,50500.0,Alugada,7,Educativo,A,9600.0,11.01363026788837,0,0.19,N,4.0
29,69000.0,Hipotecada,13,Médico,B,15000.0,10.62,0,0.22,N,6.0
30,30000.0,Própria,14,Pessoal,A,5000.0,7.14,0,0.17,N,7.0
33,65000.0,Alugada,4,Médico,B,10000.0,11.99,0,0.15,N,9.0
29,40000.0,Hipotecada,8,Educativo,A,8000.0,8.59,0,0.2,N,10.0
35,27996.0,Alugada,14,Médico,B,8500.0,11.58,0,0.3,N,8.0
33,24000.0,Alugada,1,Empreendimento,B,8000.0,11.12,1,0.33,N,9.0
24,62000.0,Alugada,7,Educativo,B,3000.0,9.99,0,0.05,N,2.0
26,62000.0,Alugada,0,Pessoal,A,3250.0,11.01363026788837,1,0.41,N,4.0
24,96408.0,Alugada,1,Educativo,C,7700.0,12.53,0,0.08,S,4.0
29,43738.0,Alugada,1,Médico,A,14000.0,7.88,1,0.32,N,6.0
25,28800.0,Alugada,8,Educativo,B,6800.0,9.63,0,0.24,N,3.0
30,36000.0,Hipotecada,3,Melhora do lar,B,2400.0,10.65,0,0.07,N,10.0
23,90000.0,Hipotecada,2,Educativo,A,5000.0,5.42,0,0.06,N,4.0
33,66000.0,Alugada,5,Melhora do lar,C,4800.0,13.57,0,0.07,N,7.0
32,50000.0,Própria,16,Médico,A,8000.0,7.49,0,0.16,N,10.0
25,50000.0,Alugada,6,Melhora do lar,C,5500.0,8.94,0,0.1,N,3.0
27,60000.0,Alugada,2,Melhora do lar,B,8800.0,11.36,0,0.15,N,10.0
24,68900.0,Hipotecada,2,Melhora do lar,B,19500.0,11.83,0,0.28,N,2.0
32,45000.0,Alugada,0,Médico,A,8000.0,7.66,0,0.18,N,5.0
28,63600.0,Hipotecada,12,Pagamento de débitos,A,3000.0,11.01363026788837,0,0.05,N,7.0
26,100000.0,Hipotecada,7,Pagamento de débitos,A,7500.0,8.32,0,0.07,N,3.0
27,58650.0,Hipotecada,11,Médico,A,4000.0,5.42,1,0.06,N,6.0
25,31000.0,Própria,8,Pessoal,A,12000.0,11.01363026788837,0,0.39,N,3.0
46,60000.0,Alugada,10,Médico,C,15000.0,13.49,0,0.25,N,17.0
30,57408.0,Hipotecada,0,Pagamento de débitos,B,18000.0,8.88,0,0.31,N,10.0
47,86500.0,Hipotecada,13,Médico,C,24000.0,11.01363026788837,0,0.28,N,17.0
44,71000.0,Hipotecada,11,Educativo,A,9000.0,11.01363026788837,0,0.13,N,11.0
24,78000.0,Alugada,4,Pagamento de débitos,D,30000.0,11.01363026788837,1,0.38,S,4.0
37,49000.0,Alugada,2,Pagamento de débitos,C,3000.0,11.01363026788837,1,0.06,S,14.0
21,13200.0,Alugada,2,Pagamento de débitos,A,1875.0,6.99,0,0.14,N,3.0
23,88000.0,Alugada,1,Empreendimento,B,5000.0,10.99,0,0.06,N,4.0
22,46300.0,Alugada,1,Educativo,A,6400.0,11.01363026788837,0,0.14,N,4.0
42,100000.0,Hipotecada,7,Educativo,C,5000.0,14.26,0,0.05,N,12.0
23,51000.0,Própria,7,Pessoal,A,6000.0,5.42,0,0.12,N,4.0
35,110000.0,Hipotecada,7,Empreendimento,B,6000.0,11.01363026788837,0,0.05,N,6.0
26,80000.0,Hipotecada,10,Empreendimento,B,25000.0,11.01363026788837,0,0.31,N,3.0
23,40000.0,Alugada,2,Empreendimento,B,3500.0,11.99,0,0.09,N,4.0
34,50000.0,Alugada,5,Empreendimento,C,1500.0,13.92,0,0.03,N,5.0
25,28000.0,Alugada,6,Empreendimento,A,4000.0,6.39,0,0.14,N,3.0
24,39875.0,Alugada,7,Pessoal,D,13300.0,16.0,1,0.33,S,4.0
26,100000.0,Alugada,11,Pessoal,A,14500.0,8.94,0,0.14,N,3.0
22,68000.0,Hipotecada,6,Empreendimento,A,13000.0,7.88,0,0.19,N,4.0
29,30000.0,Alugada,4,Empreendimento,B,7000.0,12.18,0,0.23,N,9.0
23,44496.0,Hipotecada,2,Empreendimento,A,3500.0,11.01363026788837,0,0.08,N,4.0
25,75500.0,Hipotecada,10,Médico,D,6000.0,14.74,1,0.07,S,4.0
23,30873.0,Hipotecada,8,Educativo,B,4200.0,10.99,0,0.14,N,4.0
32,45000.0,Alugada,4,Educativo,B,9600.0,7.51,0,0.12,N,6.0
36,33600.0,Própria,4,Empreendimento,E,15000.0,18.39,0,0.45,N,16.0
23,55000.0,Hipotecada,7,Médico,A,2800.0,11.01363026788837,0,0.05,N,2.0
22,88000.0,Hipotecada,6,Educativo,B,5000.0,11.11,0,0.06,N,4.0
31,44000.0,Alugada,1,Melhora do lar,B,10000.0,10.71,1,0.23,N,9.0
22,87000.0,Hipotecada,6,Pessoal,A,11200.0,8.49,0,0.13,N,4.0
24,10668.0,Alugada,0,Melhora do lar,A,5000.0,7.88,1,0.47,N,3.0
26,16428.0,Alugada,0,Médico,C,2400.0,12.23,0,0.15,N,3.0
22,90000.0,Hipotecada,1,Educativo,C,2500.0,13.22,0,0.03,N,2.0
33,104000.0,Alugada,9,Pagamento de débitos,B,8000.0,11.58,0,0.08,N,8.0
34,90000.0,Hipotecada,19,Empreendimento,C,5000.0,13.61,0,0.06,S,8.0
