pessoa_idade,pessoa_salario_anual,pessoa_status_propriedade,pessoa_tempo_trabalho,emprestimo_motivo,emprestimo_pontuacao,emprestimo_valor_total,emprestimo_taxa_juros,emprestimo_inadimplente,emprestimo_renda_percentual,historico_inadimplencia,historico_tempo_credito
33,34000,Alugada,6,"Pagamento de débitos",B,8000,9.99,0,0.24,N,5
24,70000,Hipotecada,2,Educativo,C,6000,15.23,0,0.09,N,4
25,28800,Alugada,2,"Pagamento de débitos",B,3000,12.42,0,0.1,N,2
26,92700,Hipotecada,6,Educativo,B,1500,9.63,0,0.02,N,2
23,78500,Hipotecada,7,Educativo,A,7200,7.49,0,0.09,N,3
24,57000,Hipotecada,8,Empreendimento,D,14000,14.91,0,0.25,N,4
33,96000,Hipotecada,5,Empreendimento,A,9000,7.49,0,0.09,N,7
31,110000,Hipotecada,5,,D,19200,NULL,NULL,0.26,N,2
39,201000,Alugada,6,Empreendimento,B,13500,11.49,0,0.07,N,14
27,39000,Hipotecada,0,"Pagamento de débitos",C,6900,12.87,0,0.18,N,9
26,87360,Alugada,1,Educativo,C,6800,12.99,0,0.08,N,3
31,46700,Hipotecada,5,Médico,B,7200,NULL,0,0.15,N,6
22,40000,Alugada,3,Educativo,B,12000,11.89,0,0.3,N,3
23,21000,Própria,2,Empreendimento,C,6000,15.27,0,0.29,N,2
29,39000,Hipotecada,12,Pessoal,A,16000,5.99,0,0.41,N,8
23,100000,Alugada,0,Pessoal,B,10000,11.46,0,0.1,N,2
25,80000,Hipotecada,9,"Pagamento de débitos",A,13000,6.54,0,0.16,N,3
29,74004,Hipotecada,2,"Pagamento de débitos",B,10000,11.86,0,0.14,N,8
25,64000,Alugada,9,Médico,B,14400,9.62,0,0.23,N,2
32,50000,Alugada,1,Médico,B,14800,10.83,0,0.3,N,5
22,70000,Hipotecada,6,"Pagamento de débitos",A,8400,6.99,0,0.12,N,4
33,75000,Hipotecada,13,Empreendimento,D,4000,14.11,0,0.05,N,7
26,87000,Hipotecada,1,"Melhora do lar",D,15000,14.74,0,0.17,S,3
34,75000,Hipotecada,6,Empreendimento,A,8000,5.42,0,0.11,N,10
45,225000,Hipotecada,9,Pessoal,C,10000,NULL,0,0.04,S,11
23,35500,Hipotecada,0,Médico,C,3000,11.28,0,0.08,S,3
26,55000,Alugada,7,Médico,A,10000,8.59,0,0.18,N,3
22,72576,Alugada,7,Educativo,A,9600,7.29,0,0.13,N,3
24,60000,Alugada,1,Empreendimento,B,14525,10.99,0,0.24,N,4
21,45000,Alugada,3,Empreendimento,B,6500,10.74,0,0.14,N,2
23,52800,Alugada,4,Empreendimento,C,14000,14.27,0,0.27,N,4
23,96000,Alugada,7,Educativo,B,10000,10.65,0,0.1,N,3
21,50031,Hipotecada,5,Pessoal,A,2000,5.99,0,0.04,N,2
23,65000,Alugada,7,Educativo,B,3600,10.59,0,0.06,N,3
33,93000,Alugada,1,"Pagamento de débitos",A,3000,NULL,0,0.03,N,7
24,33600,Própria,8,Empreendimento,A,2500,6.39,0,0.07,N,3
22,175000,Hipotecada,6,Educativo,B,18000,NULL,0,0.1,N,2
38,52000,Hipotecada,3,"Pagamento de débitos",A,15250,7.88,0,0.29,N,15
22,83200,Alugada,3,Educativo,D,10000,16.29,0,0.12,N,4
22,51996,Hipotecada,6,Pessoal,A,6000,7.88,0,0.12,N,4
24,95610,Hipotecada,8,Empreendimento,B,6000,10.99,0,0.06,N,4
42,67147,Alugada,6,Médico,D,22400,14.11,1,0.28,S,11
23,45000,Hipotecada,4,Educativo,C,8650,14.27,0,0.19,N,2
23,65000,Alugada,2,Educativo,B,6000,11.99,0,0.09,N,2
34,15523,Própria,1,Empreendimento,A,3800,7.49,1,0.24,N,9
29,66000,Alugada,4,Educativo,B,25000,11.48,1,0.38,N,10
26,43200,Hipotecada,11,Empreendimento,C,6000,12.87,0,0.14,N,3
24,95000,,NULL,Médico,C,10000,NULL,0,0.2,N,8
24,43000,Alugada,2,Médico,C,10000,13.16,0,0.23,N,4
25,30300,Hipotecada,4,Médico,B,5000,10,1,0.17,N,2
27,76000,Hipotecada,2,"Pagamento de débitos",B,10000,10.99,0,0.13,N,9
23,86000,Hipotecada,5,Educativo,A,21000,8.9,0,0.24,N,4
24,53004,Hipotecada,6,"Pagamento de débitos",B,21000,10.65,0,0.4,N,3
22,40000,Hipotecada,3,Médico,B,6700,10.65,0,0.17,N,4
24,80000,Hipotecada,8,Empreendimento,C,12000,13.99,0,0.15,S,3
22,45000,Alugada,6,"Pagamento de débitos",B,16000,10.59,1,0.36,N,4
27,59068,Hipotecada,11,Empreendimento,C,13500,13.22,0,0.23,S,9
28,75000,Alugada,3,Educativo,B,7500,NULL,0,0.1,N,6
23,80000,Hipotecada,7,Educativo,D,7000,16.29,0,0.09,S,3
23,65000,Alugada,0,Médico,B,20000,10.37,1,0.31,N,2
22,12600,Alugada,2,Pessoal,B,4000,10.37,1,0.32,N,4
24,96500,Alugada,0,"Pagamento de débitos",A,6000,7.66,0,0.06,N,2
25,44000,Alugada,1,Educativo,D,15000,14.59,1,0.34,N,4
23,75000,Hipotecada,7,Educativo,B,7100,9.25,0,0.09,N,2
22,75000,Hipotecada,6,Médico,C,15000,14.27,0,0.2,N,2
26,21600,Hipotecada,0,"Melhora do lar",B,1000,10.36,0,0.05,N,3
30,63600,Alugada,7,Pessoal,B,5000,10.39,1,0.08,N,8
24,60000,Hipotecada,0,"Pagamento de débitos",A,6000,5.42,0,0.1,N,3
26,40000,Hipotecada,5,Educativo,A,7200,7.49,0,0.18,N,2
24,24000,Alugada,1,Médico,A,8500,7.9,1,0.35,N,2
32,140000,Hipotecada,9,Educativo,A,11000,5.42,0,0.08,N,8
23,44796,Alugada,2,"Pagamento de débitos",B,10000,11.48,0,0.22,N,2
NULL,52880,Alugada,6,Médico,D,NULL,18.25,0,0.1,N,16
23,81504,Hipotecada,6,"Pagamento de débitos",A,2400,6.92,0,0.03,N,4
22,12600,Hipotecada,NULL,Pessoal,A,2000,5.42,1,0.16,N,4
31,54996,Alugada,6,Pessoal,A,5000,NULL,0,0.09,N,10
26,51500,Hipotecada,7,Empreendimento,B,11000,NULL,0,0.21,N,3
32,35000,Alugada,2,Empreendimento,B,6000,NULL,0,0.17,N,9
28,32400,Alugada,3,Médico,D,4900,14.12,1,0.15,N,7
25,101424,Alugada,NULL,,A,2500,12.98,0,0.1,N,4
29,56000,Hipotecada,8,Médico,B,6000,10.99,0,0.11,N,9
24,80000,Hipotecada,8,"Melhora do lar",A,18000,7.9,0,0.23,N,2
25,74004,Alugada,2,"Pagamento de débitos",D,7500,12.61,1,0.1,S,4
37,40000,Alugada,8,Empreendimento,B,5000,12.18,0,0.13,N,12
26,24000,Hipotecada,5,Pessoal,B,8000,9.76,0,0.33,N,3
24,87000,Hipotecada,5,"Pagamento de débitos",B,10000,10.36,0,0.11,N,2
32,90000,Alugada,11,Pessoal,C,20000,13.22,0,0.22,S,6
33,24000,Alugada,1,Empreendimento,B,8000,11.12,1,0.33,N,9
40,165000,Hipotecada,18,"Pagamento de débitos",A,9000,7.51,0,0.05,N,16
22,50000,Alugada,2,Empreendimento,A,7000,7.66,0,0.14,N,3
22,45000,Alugada,4,Empreendimento,D,1800,16.49,0,0.04,N,4
31,43000,Alugada,15,Médico,B,13350,12.42,1,0.31,N,6
26,53500,Alugada,1,Pessoal,B,5000,12.18,0,0.09,N,3
32,120000,Hipotecada,3,"Pagamento de débitos",A,8000,8.9,0,0.07,N,6
22,30000,Alugada,2,Empreendimento,C,13000,13.11,1,0.43,S,3
22,82000,Alugada,6,Educativo,C,20000,NULL,0,0.24,S,2
24,121000,Alugada,8,Empreendimento,A,20000,8.9,0,0.17,N,3
24,132000,Hipotecada,8,Empreendimento,D,14000,17.49,0,0.11,S,2
25,25000,Alugada,3,"Pagamento de débitos",B,3000,11.12,0,0.12,N,4
22,75000,Alugada,2,Educativo,B,19600,12.42,0,0.26,N,3
38,103970,Hipotecada,0,"Pagamento de débitos",C,15000,14.35,0,0.14,S,14
42,68000,Hipotecada,2,Empreendimento,A,5000,7.51,0,0.07,N,17
28,53000,Alugada,6,"Pagamento de débitos",B,3500,11.49,0,0.07,N,6
25,61000,Alugada,9,Educativo,A,6000,NULL,0,0.1,N,4
33,66500,Alugada,13,Empreendimento,B,10000,10.95,0,0.15,N,6
22,69950,Hipotecada,6,Educativo,C,9750,14.65,0,0.14,N,2
24,24000,Alugada,1,Pessoal,A,8500,7.9,1,0.35,N,3
26,27000,Hipotecada,2,Pessoal,D,3025,15.95,0,0.11,N,2
22,8000,Alugada,NULL,Médico,A,2100,7.51,1,0.26,N,2
35,88000,Hipotecada,18,Médico,B,9800,12.69,0,0.11,N,10
25,54000,Alugada,2,Educativo,B,4000,11.89,0,0.07,N,2
30,58000,Alugada,2,Médico,A,NULL,13.72,NULL,0.25,N,10
27,53000,Hipotecada,6,Empreendimento,A,5000,NULL,0,0.09,N,7
47,44000,Própria,3,"Melhora do lar",B,4000,11.14,0,0.09,N,16
22,71400,Hipotecada,4,Médico,C,21600,15.27,1,0.26,S,2
21,36662,Própria,4,Empreendimento,B,18000,10.25,0,0.49,N,4
25,25568,Hipotecada,7,Educativo,C,12000,13.47,1,0.47,S,2
26,26000,Hipotecada,4,"Melhora do lar",B,12000,NULL,0,0.46,N,3
23,225000,Alugada,NULL,"Pagamento de débitos",A,24000,6.54,0,0.18,,2
27,66000,Hipotecada,0,Educativo,A,9250,8.59,0,0.14,N,9
29,99000,Alugada,NULL,"Melhora do lar",C,5000,NULL,0,0.11,N,4
22,46500,Hipotecada,1,Educativo,B,4000,10.62,0,0.09,N,3
36,30996,Alugada,2,Pessoal,C,5500,12.53,0,0.18,S,15
26,21000,Alugada,3,Pessoal,B,3000,10.59,0,0.14,N,2
24,32304,Alugada,8,Médico,B,1500,9.91,1,0.05,N,3
26,26400,Alugada,0,Educativo,A,4000,7.9,0,0.15,N,2
22,88200,Hipotecada,6,"Pagamento de débitos",A,21000,6.17,0,0.24,N,2
24,100000,Hipotecada,0,"Pagamento de débitos",C,16000,14.72,0,0.16,N,2
33,62000,Própria,2,"Melhora do lar",C,9800,13.79,0,0.16,S,10
24,30000,Alugada,8,Médico,B,8000,9.25,0,0.27,N,2
25,63900,Alugada,1,Empreendimento,A,8000,6.03,0,0.13,N,2
48,41500,Alugada,3,Médico,A,5000,7.29,0,0.12,N,16
23,NULL,Alugada,2,"Pagamento de débitos",A,3000,NULL,1,0.16,,3
26,30000,Alugada,4,Empreendimento,B,4000,10.75,0,0.13,N,3
43,42000,Alugada,4,Educativo,D,7000,14.96,0,0.17,S,16
31,65200,Hipotecada,7,Pessoal,A,7000,8,0,0.11,N,8
38,54400,Alugada,5,Médico,D,10000,15.33,1,0.16,S,15
22,40000,Hipotecada,3,"Pagamento de débitos",A,2000,7.9,0,0.05,N,2
22,47952,Hipotecada,NULL,Empreendimento,A,15000,6.17,0,0.31,N,4
41,54000,Hipotecada,2,"Pagamento de débitos",A,6000,6.17,0,0.11,N,14
36,54500,Hipotecada,6,Empreendimento,A,20500,6.91,0,0.38,N,17
34,30000,Hipotecada,4,"Pagamento de débitos",A,4300,7.9,0,0.14,N,5
37,110000,Hipotecada,0,Médico,B,24000,11.36,0,0.22,N,11
33,125000,Própria,17,Pessoal,A,3000,7.75,0,0.02,N,8
26,123996,Hipotecada,10,Médico,A,2000,5.42,0,0.02,N,4
33,77100,Alugada,6,"Pagamento de débitos",A,35000,8.49,1,0.45,N,9
33,40000,Hipotecada,2,Pessoal,B,6000,12.21,0,0.15,N,10
26,48000,Alugada,1,Educativo,E,15000,18.64,1,0.31,N,3
28,54000,Alugada,2,"Melhora do lar",D,12000,15.31,1,0.22,N,6
24,55000,Hipotecada,8,"Pagamento de débitos",A,10000,5.79,0,0.18,N,3
28,60000,Alugada,10,"Melhora do lar",C,10500,15.27,0,0.17,S,6
22,72000,Alugada,6,Médico,C,12000,12.99,0,0.17,S,3
24,65000,Hipotecada,0,Médico,B,8000,10.99,0,0.12,N,3
NULL,50808,Alugada,2,Educativo,A,10000,NULL,0,0.28,S,17
26,92400,Hipotecada,8,Médico,A,14500,7.88,0,0.16,N,4
36,40000,Própria,2,Pessoal,A,5000,7.88,0,0.13,N,12
25,60000,Hipotecada,4,Médico,A,8650,7.51,0,0.14,N,2
25,22000,Alugada,3,Pessoal,E,5000,16.32,1,0.23,N,3
22,105000,Hipotecada,6,Médico,A,12000,6.62,0,0.11,N,4
25,22000,Hipotecada,9,Educativo,A,7000,7.43,0,NULL,,13
26,50000,Alugada,0,Empreendimento,B,4800,NULL,0,0.1,N,3
39,60197,Alugada,6,Pessoal,A,5200,NULL,0,0.09,N,11
22,41000,Hipotecada,0,"Pagamento de débitos",B,7750,9.88,0,0.19,N,3
35,32900,Alugada,4,"Melhora do lar",C,4800,13.23,1,0.15,S,9
44,70000,Alugada,4,Educativo,C,9500,14.22,0,0.14,N,14
26,80000,Alugada,10,Empreendimento,B,12000,11.83,0,0.15,N,3
27,130000,Alugada,9,"Melhora do lar",A,9000,7.05,0,0.07,N,6
25,70000,Hipotecada,6,"Melhora do lar",B,12000,10.37,0,0.17,N,4
21,24396,Hipotecada,2,Empreendimento,D,4000,15.05,0,0.16,N,4
24,53000,Própria,3,"Melhora do lar",A,9800,7.51,0,0.18,N,4
25,44000,Alugada,5,Médico,A,2400,7.66,0,0.05,N,4
22,50000,Alugada,6,Educativo,C,10000,13.57,0,0.2,S,3
27,48000,Alugada,0,Médico,B,10000,10.62,0,0.21,N,6
22,65496,Alugada,6,Empreendimento,B,10000,11.11,0,0.15,N,4
34,84000,Alugada,3,Pessoal,A,9000,5.79,0,0.11,N,10
24,46000,Alugada,8,Pessoal,B,13000,10.99,0,0.28,N,3
28,NULL,Hipotecada,2,Educativo,B,4600,9.99,0,0.06,,2
24,40800,Hipotecada,1,Educativo,D,6000,12.92,0,0.15,N,3
34,50000,Própria,2,Pessoal,B,12000,NULL,0,0.24,N,9
22,87000,Hipotecada,6,Pessoal,A,11200,8.49,0,0.13,N,4
29,175000,Hipotecada,1,"Pagamento de débitos",A,15000,8.49,0,0.09,N,8
29,142000,Própria,14,Educativo,B,24250,11.48,0,0.17,N,7
23,36000,Hipotecada,7,Pessoal,A,7200,5.42,0,0.2,N,2
37,30000,Alugada,0,Educativo,B,10800,12.21,1,0.36,N,14
26,100000,Hipotecada,11,"Melhora do lar",A,2000,5.42,0,0.02,N,2
26,49441,Própria,11,"Melhora do lar",A,12000,6.99,0,0.24,N,4
21,42000,Alugada,5,Educativo,A,1500,5.79,0,0.04,N,3
28,113300,Hipotecada,12,Empreendimento,C,18000,12.99,0,0.16,N,6
22,17280,Alugada,0,Educativo,D,3500,NULL,1,0.2,S,4
NULL,67000,Alugada,9,Empreendimento,A,8000,11.11,NULL,0.15,N,8
29,125000,Hipotecada,5,Pessoal,A,12000,5.79,0,0.1,N,7
25,75000,Hipotecada,NULL,Médico,,5000,9.91,0,0.05,N,9
27,37200,Alugada,4,Educativo,D,4000,17.27,1,0.11,N,9
44,83000,Outros,2,Pessoal,D,12000,16,1,0.14,S,12
23,39996,Alugada,7,Pessoal,B,2000,NULL,0,0.05,N,2
24,72000,Alugada,0,"Pagamento de débitos",A,16875,6.54,0,0.23,N,4
25,25000,Alugada,NULL,"Pagamento de débitos",A,10000,7.66,1,0.4,N,4
26,60000,Hipotecada,10,Pessoal,D,8000,16.77,0,0.13,N,2
24,47000,Alugada,8,Empreendimento,E,15000,18.64,1,0.32,N,4
25,49000,Alugada,2,Médico,A,7750,9.63,0,0.16,N,4
23,66000,Alugada,2,Médico,A,10000,9.32,0,0.15,N,4
35,165000,Hipotecada,3,"Pagamento de débitos",B,8000,11.49,0,0.05,N,8
28,35000,Alugada,0,"Melhora do lar",A,5000,8.9,1,0.14,N,9
22,47000,Alugada,2,Médico,A,6000,5.42,0,0.13,N,3
28,15000,Alugada,1,Pessoal,A,5000,7.4,1,0.33,N,9
34,29000,Alugada,0,"Melhora do lar",A,10800,9.63,1,0.37,N,10
22,69000,Alugada,5,Médico,B,8650,11.49,0,0.13,N,3
21,55530,Hipotecada,5,Educativo,A,3200,6.62,0,0.06,N,4
45,69600,Própria,11,Empreendimento,A,6000,7.9,0,0.09,N,13
29,72000,Alugada,3,"Melhora do lar",E,4000,18.79,0,0.06,N,6
28,55704,Hipotecada,12,Educativo,A,8400,7.51,0,0.15,N,6
24,16800,Hipotecada,NULL,"Pagamento de débitos",A,3900,NULL,1,0.23,N,3
31,78000,Alugada,2,Empreendimento,A,8000,7.9,0,0.1,N,7
22,15000,Alugada,3,Educativo,B,4000,10.08,1,0.27,N,2
22,39000,Alugada,5,Pessoal,D,9600,16.77,1,0.25,S,2
21,24996,Alugada,1,Médico,D,3600,14.09,1,0.14,N,3
22,38500,Alugada,0,Pessoal,A,5500,7.74,0,0.14,N,2
27,31000,Própria,3,"Melhora do lar",B,5500,10.65,0,0.18,N,7
26,76000,Hipotecada,10,"Melhora do lar",A,5425,8.49,0,0.07,N,3
22,75000,Alugada,2,Educativo,B,6500,10.99,0,0.12,,9
21,4080,Alugada,0,Educativo,B,1400,11.86,1,0.34,N,4
24,26000,Alugada,5,Empreendimento,C,12000,14.26,1,0.46,N,3
31,79000,Hipotecada,14,"Pagamento de débitos",C,20000,13.49,0,0.25,N,6
33,612000,Alugada,NULL,Médico,C,12000,12.21,1,NULL,N,10
27,45000,Hipotecada,7,Pessoal,A,12000,6.91,0,0.27,N,8
22,27560,Própria,6,Educativo,B,2800,11.49,0,0.1,N,4
24,300000,Hipotecada,8,"Pagamento de débitos",B,5400,11.78,0,NULL,,4
23,75000,Hipotecada,0,Pessoal,A,5400,8.94,0,0.07,N,3
27,62900,Hipotecada,1,Médico,B,8000,11.46,1,0.11,N,8
42,32000,Alugada,5,"Pagamento de débitos",B,10000,11.71,1,0.31,N,14
24,63554,Hipotecada,NULL,"Pagamento de débitos",A,2500,7.51,0,0.04,N,2
46,90000,Hipotecada,5,"Pagamento de débitos",A,20000,6.91,0,0.22,N,16
26,58000,Alugada,10,Educativo,C,9600,13.99,0,0.17,S,4
34,50000,Alugada,4,Pessoal,B,18000,8.88,1,0.36,N,9
24,30000,Alugada,0,Educativo,A,12000,6.91,1,0.4,N,3
33,40000,Alugada,NULL,"Pagamento de débitos",,14000,13.22,0,0.29,S,14
31,60000,Alugada,4,"Melhora do lar",A,25000,8.9,1,0.42,N,10
24,115000,Hipotecada,7,"Melhora do lar",A,1500,6.76,0,0.01,N,4
23,54000,Alugada,7,Pessoal,D,10000,14.11,1,0.19,N,2
23,42000,Alugada,0,Empreendimento,B,4000,10.59,0,0.1,N,2
24,35000,Alugada,4,Educativo,B,2000,10.59,0,0.06,N,3
23,113000,Hipotecada,4,"Pagamento de débitos",A,12000,7.66,0,0.11,N,4
31,45500,Hipotecada,5,Empreendimento,B,7500,11.49,0,0.16,N,5
24,136000,Hipotecada,9,Pessoal,F,25000,19.13,1,0.18,N,3
22,19200,Alugada,6,Pessoal,B,4400,11.49,1,0.23,N,2
34,36000,Hipotecada,5,Pessoal,E,12000,16,0,0.33,S,10
21,57000,Alugada,6,"Melhora do lar",D,10800,16.77,1,0.19,N,4
28,39000,Alugada,6,"Pagamento de débitos",A,5000,5.99,1,0.13,N,7
30,68803,Alugada,3,Médico,A,2000,6.17,0,0.03,N,10
24,40000,Hipotecada,4,Médico,B,3500,8.88,0,0.09,N,2
24,91800,Alugada,4,Pessoal,C,25000,13.43,0,0.27,S,3
27,43200,Alugada,0,Empreendimento,A,12000,8.94,0,0.28,N,5
23,90000,Alugada,7,Educativo,B,17000,10.59,0,0.19,N,3
24,100000,Hipotecada,8,Médico,A,10750,6.99,0,0.11,N,4
32,65000,Própria,3,Pessoal,C,4200,NULL,0,0.05,,3
36,21324,Alugada,0,"Pagamento de débitos",D,7550,14.61,1,0.35,N,13
23,26400,Alugada,3,"Pagamento de débitos",C,1200,14.35,1,0.05,S,4
NULL,38000,Hipotecada,5,"Melhora do lar",B,5650,13.47,NULL,0.08,N,2
23,51036,Hipotecada,7,Educativo,C,15000,13.16,0,0.29,N,4
36,42000,Hipotecada,2,Empreendimento,B,6000,10.59,0,0.14,N,13
25,41000,Hipotecada,9,Educativo,C,5000,11.78,1,0.12,S,3
26,70000,Hipotecada,10,Educativo,B,5000,9.88,0,0.07,N,4
26,45000,Hipotecada,9,Empreendimento,D,10000,16.89,0,0.22,N,4
27,78000,Hipotecada,0,"Melhora do lar",A,5000,5.42,0,0.06,N,7
23,60000,Alugada,2,Empreendimento,A,9000,NULL,0,0.15,N,4
23,59300,Alugada,1,Médico,A,3000,9.63,0,0.05,N,3
26,97000,Hipotecada,5,"Pagamento de débitos",A,4000,6.62,0,0.04,N,4
27,50000,Hipotecada,0,"Pagamento de débitos",A,4000,NULL,0,0.08,N,6
30,55000,Hipotecada,0,Pessoal,C,6000,12.99,0,0.11,S,6
29,24000,Alugada,1,Médico,A,5000,6.92,0,0.21,N,10
36,49000,Alugada,6,"Melhora do lar",B,7000,10.74,1,0.14,N,16
23,143000,Alugada,NULL,Médico,A,10000,8.9,NULL,0.42,N,5
38,108000,Alugada,6,"Melhora do lar",C,11000,13.49,0,0.1,N,12
27,88000,Alugada,11,Empreendimento,A,9000,6.91,0,0.1,N,8
54,125000,Hipotecada,13,Pessoal,A,12000,6.62,0,0.1,N,24
27,80000,Própria,2,Pessoal,B,9000,12.21,0,0.11,N,8
22,25788,Própria,2,Empreendimento,B,3500,12.18,0,0.14,N,2
22,39124,Própria,6,Empreendimento,A,5000,7.74,0,0.13,N,4
24,60000,Alugada,3,Empreendimento,C,22000,14.26,1,0.37,S,2
24,34600,Hipotecada,2,"Pagamento de débitos",A,4000,5.42,0,0.12,N,2
28,128400,Hipotecada,3,Pessoal,C,4000,13.35,0,0.03,S,8
42,40000,Alugada,0,"Pagamento de débitos",B,7200,10.75,0,0.18,N,17
31,70550,Hipotecada,9,Médico,F,18000,19.74,1,0.22,S,10
31,54000,Hipotecada,5,Médico,F,19400,18.53,1,0.36,N,10
27,24960,Alugada,3,"Pagamento de débitos",B,10750,10.25,1,0.43,N,10
24,61000,Alugada,2,"Melhora do lar",B,20000,12.18,1,0.33,N,4
23,40000,Alugada,3,Educativo,B,8000,11.49,0,0.2,N,2
23,70000,Hipotecada,3,Empreendimento,A,15000,8.49,0,0.21,N,2
43,108639,Hipotecada,3,Médico,B,18000,10.75,0,0.17,N,13
25,35000,,2,"Pagamento de débitos",B,7500,12.92,1,0.17,N,4
36,30123,Alugada,5,Médico,C,2000,14.26,0,0.07,S,12
23,105000,Hipotecada,4,Empreendimento,B,19000,11.99,0,0.18,N,3
28,42000,Alugada,1,Pessoal,E,3200,16.32,1,0.08,S,8
24,88000,Hipotecada,2,Educativo,G,25000,18.84,1,0.28,N,2
23,75000,Alugada,1,Médico,A,6000,6.03,0,0.08,N,3
33,90000,Alugada,8,"Pagamento de débitos",C,14500,14.65,0,0.16,N,9
24,119500,Própria,8,"Melhora do lar",B,3500,12.18,0,0.03,N,2
26,44000,Hipotecada,6,Educativo,A,10000,5.42,1,0.23,N,4
24,31200,Alugada,7,Pessoal,B,9000,10.38,0,0.29,N,4
24,19000,Própria,3,Médico,C,7400,13.85,1,0.39,N,2
22,42000,Alugada,3,Educativo,A,10000,6.92,0,0.24,N,2
25,125000,Hipotecada,6,Médico,A,8000,9.63,0,0.06,N,2
22,36000,Alugada,1,"Pagamento de débitos",C,6000,12.68,0,0.17,N,4
24,64000,Hipotecada,7,"Pagamento de débitos",F,4000,20.89,1,0.06,S,2
24,47500,Hipotecada,3,Médico,B,13750,11.71,0,0.29,N,4
30,58000,Hipotecada,14,"Pagamento de débitos",B,5350,9.99,0,0.09,N,9
24,59000,Hipotecada,3,"Pagamento de débitos",C,6800,12.53,1,0.12,S,4
23,39000,Própria,7,Médico,B,3000,10.62,0,0.08,N,2
22,47500,Hipotecada,6,Empreendimento,A,6000,7.9,0,0.13,N,3
30,44760,Alugada,1,Médico,B,3300,11.71,0,0.07,N,5
39,52000,Alugada,5,Pessoal,B,6500,NULL,0,0.13,N,12
41,82000,Hipotecada,18,"Melhora do lar",A,12000,7.51,0,0.15,N,17
45,75000,Hipotecada,7,Médico,C,10000,14.27,0,0.13,N,17
34,85000,Hipotecada,NULL,"Melhora do lar",B,6500,9.63,0,0.08,N,7
30,54000,Alugada,2,Empreendimento,E,5000,15.13,1,0.09,N,9
44,30000,Alugada,0,Médico,B,12000,11.83,1,0.4,N,11
25,33600,Alugada,2,Médico,C,10000,11.03,0,0.3,S,4
29,45756,Alugada,7,Educativo,B,7500,10,0,0.16,N,7
35,280000,Hipotecada,19,"Melhora do lar",C,8500,NULL,0,NULL,N,2
39,65000,Alugada,12,Empreendimento,B,20000,10.74,1,0.31,N,17
24,42000,Hipotecada,3,Médico,A,8500,7.51,0,0.2,N,4
25,23000,Hipotecada,4,Pessoal,C,10000,NULL,1,0.43,S,2
24,57431,Hipotecada,8,Pessoal,A,4000,6.76,0,0.07,N,3
25,NULL,Hipotecada,9,Empreendimento,D,12000,6.99,NULL,0.11,N,13
23,75000,Hipotecada,4,Educativo,A,8000,8.59,0,0.11,N,2
22,60000,Hipotecada,6,Empreendimento,D,24250,15.31,0,0.4,S,2
22,33000,Alugada,3,"Melhora do lar",B,6000,NULL,1,0.18,N,4
36,29000,Alugada,0,Médico,E,5000,16.45,1,0.17,N,13
36,24000,Alugada,1,Educativo,B,5000,10.36,0,0.21,N,17
24,135000,Hipotecada,8,Médico,A,17000,6.17,0,0.13,N,4
26,37820,Hipotecada,3,"Melhora do lar",A,6300,NULL,0,0.17,N,4
24,55000,Hipotecada,8,"Melhora do lar",A,5500,8.59,0,0.1,N,4
22,24000,Alugada,1,Pessoal,C,15000,12.73,1,0.63,S,4
25,39996,Alugada,3,Médico,A,5000,6.92,0,0.13,N,3
23,23000,Alugada,0,Pessoal,B,4325,11.11,0,0.19,N,3
26,54000,Alugada,0,Médico,D,13200,14.91,1,0.24,S,2
22,48000,Alugada,3,Médico,A,13000,7.88,1,0.27,N,2
22,50004,Alugada,6,Pessoal,B,10000,12.21,0,0.2,N,2
36,88000,Hipotecada,1,"Pagamento de débitos",C,7750,13.23,1,0.09,N,14
24,80000,Alugada,3,Empreendimento,C,20000,13.06,0,0.25,S,3
21,62000,Alugada,2,Educativo,B,6000,10.25,0,0.1,N,4
30,43580,Hipotecada,5,Pessoal,B,6000,12.21,1,0.14,N,7
26,44000,Alugada,4,Médico,A,5000,8.9,0,0.11,N,3
25,30840,Alugada,2,Empreendimento,D,11200,17.27,1,0.36,N,4
27,90000,Alugada,4,Empreendimento,A,10000,7.49,0,0.11,N,9
25,20000,Alugada,0,Médico,C,3500,10.28,0,0.17,S,3
27,100000,Alugada,1,"Pagamento de débitos",C,35000,16.11,1,0.35,N,9
31,39000,Hipotecada,6,"Pagamento de débitos",D,4000,16.77,1,0.1,S,9
23,62050,Alugada,1,Médico,E,17800,16.35,1,0.24,S,3
25,30000,Alugada,6,Médico,B,4000,9.76,0,0.13,N,3
22,50000,Hipotecada,0,"Pagamento de débitos",A,12800,5.79,0,0.26,N,2
35,33600,Alugada,8,Empreendimento,D,3200,16.49,0,0.1,S,5
33,54000,Alugada,13,Empreendimento,A,10000,8.9,0,0.19,N,5
29,60000,Alugada,0,"Pagamento de débitos",B,5600,9.99,0,0.09,N,7
22,80000,Alugada,2,Educativo,B,12000,11.71,0,0.15,N,4
30,40000,Alugada,5,Médico,A,3000,7.14,0,0.07,N,7
23,65500,Hipotecada,3,Pessoal,B,16800,NULL,0,0.26,N,2
29,120000,Hipotecada,13,Empreendimento,A,10000,6.17,0,0.08,N,8
